,sys2_elu_68,sys2_elu_69,sys2_elu_70,sys2_elu_71,sys2_elu_72,sys2_elu_73,sys2_elu_74,sys2_elu_75,sys2_elu_76,sys2_elu_77,sys2_elu_78,sys2_elu_79,sys2_elu_80,sys2_elu_81,sys2_elu_82,sys2_elu_83,sys2_elu_84,sys2_elu_85,sys2_relu_68,sys2_relu_69,sys2_relu_70,sys2_relu_71,sys2_relu_72,sys2_relu_73,sys2_relu_74,sys2_relu_75,sys2_relu_76,sys2_relu_77,sys2_relu_78,sys2_relu_79,sys2_relu_80,sys2_relu_81,sys2_relu_82,sys2_relu_83,sys2_relu_84,sys2_relu_85,sys2_go_68,sys2_go_69,sys2_go_70,sys2_go_71,sys2_go_72,sys2_go_73,sys2_go_74,sys2_go_75,sys2_go_76,sys2_go_77,sys2_go_78,sys2_go_79,sys2_go_80,sys2_go_81,sys2_go_82,sys2_go_83,sys2_go_84,sys2_go_85,sys2_sigmoid_68,sys2_sigmoid_69,sys2_sigmoid_70,sys2_sigmoid_71,sys2_sigmoid_72,sys2_sigmoid_73,sys2_sigmoid_74,sys2_sigmoid_75,sys2_sigmoid_76,sys2_sigmoid_77,sys2_sigmoid_78,sys2_sigmoid_79,sys2_sigmoid_80,sys2_sigmoid_81,sys2_sigmoid_82,sys2_sigmoid_83,sys2_sigmoid_84,sys2_sigmoid_85,sys2_tanh_68,sys2_tanh_69,sys2_tanh_70,sys2_tanh_71,sys2_tanh_72,sys2_tanh_73,sys2_tanh_74,sys2_tanh_75,sys2_tanh_76,sys2_tanh_77,sys2_tanh_78,sys2_tanh_79,sys2_tanh_80,sys2_tanh_81,sys2_tanh_82,sys2_tanh_83,sys2_tanh_84,sys2_tanh_85
10,9.392491340637205,8.465150833129885,9.061090469360352,10.167289733886717,7.5892596244812,8.07492733001709,8.74580192565918,8.858622550964357,7.984914302825929,8.344236373901365,7.9096741676330575,8.466577529907227,8.583545684814453,8.694786071777346,7.885984420776369,8.883241653442385,9.110174179077148,8.629488945007324,9.243489265441893,9.232254028320312,8.903934478759766,9.211776733398438,9.068616867065431,8.469966888427736,8.599455833435059,8.5757474899292,8.777316093444824,8.727483749389648,8.48311710357666,8.739519119262695,8.744285583496094,8.92606258392334,9.515892028808592,8.660795211791992,8.746004104614258,8.885481834411621,8.102477073669434,9.477273941040039,9.758780479431152,8.743352890014648,8.977518081665039,9.236404418945312,8.718114852905272,8.88231086730957,8.646605491638184,9.419970512390137,8.76070499420166,9.17942142486572,8.887501716613768,8.926079750061035,9.068695068359373,8.56421947479248,9.065006256103516,9.41083335876465,9.03300952911377,7.270545005798342,9.09346866607666,8.56284523010254,8.586904525756836,8.355247497558594,9.081352233886719,8.478712081909181,9.177442550659178,8.569454193115236,8.447593688964846,8.845022201538086,8.95085334777832,8.698336601257324,8.356054306030273,8.702199935913086,8.736404418945314,8.502801895141603,8.565792083740236,8.315945625305174,8.380636215209963,9.162261962890625,8.79139232635498,8.079750061035156,8.653289794921875,8.650741577148438,8.369523048400877,9.038479804992676,9.296062469482422,8.813371658325195,8.855113983154297,10.279802322387697,9.629988670349121,8.929412841796875,9.229958534240723,8.876637458801271
11,11.274103164672853,10.423433303833006,10.956791877746584,12.134057044982908,9.580316543579102,10.101016998291017,10.675722122192381,10.85858726501465,9.959476470947266,10.340123176574707,9.897900581359862,10.483953475952147,10.594029426574707,10.61234664916992,9.817550659179688,10.911857604980467,11.075960159301756,10.587727546691893,11.185758590698244,11.171473503112795,10.833677291870119,11.148661613464357,11.03664302825928,10.421524047851562,10.562697410583494,10.540447235107422,10.723381996154783,10.6694393157959,10.44593143463135,10.641674041748049,10.687346458435059,10.859096527099611,11.420361518859862,10.607849121093748,10.690196037292482,10.825304985046387,10.398877143859865,11.662379264831541,12.0384578704834,11.003519058227537,11.158008575439453,11.463592529296877,10.952062606811523,11.121271133422853,10.871751785278322,11.592927932739256,10.992512702941895,11.38123416900635,11.088090896606444,11.060547828674316,11.238675117492676,10.843301773071287,11.216363906860352,11.577464103698729,11.009573936462402,9.106016159057617,10.988037109374998,10.38149070739746,10.544069290161135,10.26518249511719,10.999298095703125,10.352273941040037,11.08433532714844,10.49041748046875,10.32796001434326,10.828083992004396,10.849467277526854,10.595797538757326,10.291621208190916,10.650489807128908,10.635213851928711,10.400732040405275,10.591192245483398,10.325037002563475,10.332605361938475,11.137359619140627,10.81579113006592,10.09252452850342,10.62942409515381,10.595932006835938,10.416050910949705,11.027414321899412,11.258410453796388,10.81149482727051,10.877763748168944,12.249877929687502,11.552833557128908,10.906204223632814,11.240206718444822,10.901193618774414
12,11.965774536132814,11.137796401977537,11.654161453247072,12.847996711730955,10.318975448608398,10.839120864868162,11.387338638305664,11.586908340454103,10.682591438293459,11.072237014770506,10.62649345397949,11.220245361328125,11.3310604095459,11.326556205749512,10.530089378356935,11.654605865478516,11.801231384277346,11.31186866760254,11.90077590942383,11.885368347167967,11.544075012207031,11.8616886138916,11.761138916015627,11.139958381652834,11.285434722900389,11.263713836669922,11.43978691101074,11.384336471557615,11.168506622314455,11.341917037963865,11.402646064758299,11.57070732116699,12.121458053588867,11.324620246887207,11.405915260314943,11.539418220520018,11.222925186157227,12.448241233825682,12.85637664794922,11.815196037292479,11.94101333618164,12.264896392822264,11.755860328674318,11.92753601074219,11.673534393310549,12.37619113922119,11.79740333557129,12.175276756286623,11.881976127624512,11.83127784729004,12.022020339965819,11.6651086807251,11.992707252502441,12.359144210815428,11.755234718322752,9.807518005371094,11.70616912841797,11.074717521667482,11.280210494995119,10.983517646789553,11.714258193969727,11.066975593566895,11.803308486938475,11.216336250305174,11.045105934143068,11.564870834350584,11.567789077758787,11.313591957092283,11.023863792419435,11.380133628845215,11.358585357666016,11.118482589721681,11.331199645996096,11.070771217346191,11.052778244018556,11.86585998535156,11.561967849731444,10.829258918762205,11.35972309112549,11.316525459289549,11.163256645202638,11.758863449096678,11.980197906494142,11.544569969177248,11.620597839355469,12.977440834045412,12.26510715484619,11.636267662048338,11.978440284729004,11.646310806274412
13,13.696126937866211,12.915597915649412,13.397354125976564,14.615553855895998,12.171001434326172,12.671775817871094,13.168329238891603,13.39376449584961,12.48567199707031,12.898792266845705,12.444297790527342,13.050487518310549,13.169859886169435,13.130373001098635,12.318728446960451,13.504799842834474,13.612104415893553,13.129550933837889,13.690590858459473,13.672369956970217,13.322341918945314,13.646540641784668,13.525744438171385,12.938332557678223,13.094571113586428,13.07420063018799,13.233095169067381,13.173862457275389,12.977254867553713,13.094764709472654,13.19319438934326,13.352010726928714,13.87643814086914,13.118844032287598,13.19750213623047,13.326977729797365,13.237104415893555,14.373068809509277,14.85536193847656,13.80057907104492,13.856104850769045,14.228172302246094,13.725361824035645,13.904588699340824,13.640716552734379,14.298550605773922,13.773770332336426,14.124917984008789,13.83190822601318,13.725926399230953,13.947190284729006,13.682729721069332,13.900059700012209,14.279199600219725,13.642321586608885,11.604297637939455,13.534967422485348,12.85106945037842,13.138885498046875,12.799572944641113,13.511775970458986,12.898555755615233,13.62838840484619,13.060302734375,12.882802009582518,13.408399581909178,13.398033142089842,13.14151191711426,12.886439323425291,13.220770835876467,13.21122360229492,12.945375442504883,13.16690444946289,12.947729110717775,12.85649299621582,13.688854217529299,13.428170204162594,12.660438537597654,13.191635131835936,13.126417160034178,13.019551277160646,13.586181640625002,13.783379554748533,13.37466621398926,13.473917961120602,14.800941467285153,14.055317878723146,13.46590709686279,13.819671630859373,13.508627891540531
14,14.71763229370117,13.960122108459474,14.423751831054688,15.648015022277836,13.263145446777342,13.745324134826657,14.218709945678714,14.450663566589357,13.54596519470215,13.973058700561525,13.514296531677243,14.123336791992184,14.251880645751953,14.203306198120115,13.378742218017582,14.591128349304196,14.676319122314451,14.200973510742188,14.747102737426761,14.72722244262695,14.37203693389893,14.700119018554684,14.545147895812992,13.999897003173826,14.162490844726566,14.142907142639164,14.291668891906737,14.230203628540039,14.044937133789064,14.129451751708986,14.250131607055662,14.403501510620115,14.912392616271969,14.177952766418455,14.255052566528319,14.382158279418944,14.394419670104984,15.48163890838623,16.00380516052246,14.942258834838869,14.95726013183594,15.359245300292967,14.860086441040039,15.044618606567381,14.775781631469727,15.408166885375978,14.915143966674801,15.250797271728516,14.958389282226566,14.821523666381838,15.06011772155762,14.847730636596681,15.002280235290526,15.388503074645996,14.759701728820803,12.682161331176758,14.626586914062504,13.919636726379391,14.237625122070309,13.875681877136227,14.572906494140625,13.999620437622069,14.715832710266115,14.158475875854496,13.987389564514158,14.489336013793945,14.493064880371094,14.234239578247067,13.997584342956541,14.309874534606932,14.324443817138675,14.03689765930176,14.238206863403317,14.060143470764162,13.920494079589842,14.762802124023438,14.526968002319336,13.731711387634281,14.27406883239746,14.196539878845213,14.106241226196287,14.66152763366699,14.844269752502441,14.452021598815922,14.562871932983402,15.877137184143066,15.115175247192383,14.545564651489258,14.900816917419435,14.604777336120607
15,17.535533905029297,16.832315444946286,17.243122100830078,18.46238327026367,16.26738929748535,16.680330276489258,17.10942459106445,17.32515144348145,16.449132919311523,16.916461944580078,16.45491790771484,17.05521392822266,17.219955444335934,17.168241500854492,16.316627502441406,17.56119537353516,17.586326599121094,17.133331298828125,17.65593910217285,17.63148307800293,17.26210403442383,17.60088348388672,17.351808547973633,16.92263793945312,17.102729797363278,17.085329055786133,17.206178665161133,17.138565063476566,16.984535217285156,16.978204727172855,17.16014671325684,17.298498153686523,17.764612197875977,17.09395217895508,17.1667652130127,17.287324905395508,17.465030670166012,18.432315826416016,19.05044937133789,17.9745979309082,17.881553649902347,18.370838165283203,17.88157844543457,18.08365631103516,17.804128646850582,18.37010192871094,17.963941574096683,18.2579288482666,17.968769073486328,17.75314712524414,18.036922454833984,17.958864212036133,17.949060440063477,18.353263854980465,17.802305221557617,15.664846420288082,17.63315010070801,16.898990631103516,17.23228263854981,16.82170677185059,17.47603607177734,17.059957504272457,17.715682983398438,17.179441452026367,17.055410385131836,17.413867950439453,17.52685356140137,17.25783538818359,17.0609016418457,17.286605834960938,17.415462493896484,17.05643653869629,17.138422012329105,17.12405776977539,16.839628219604492,17.7022647857666,17.532758712768555,16.642690658569336,17.248817443847656,17.13605499267578,17.066356658935543,17.604829788208004,17.745225906372074,17.407991409301754,17.536905288696293,18.828859329223633,18.03384780883789,17.506061553955078,17.848793029785156,17.603233337402347
16,17.735427856445312,17.03603935241699,17.442358016967777,18.660484313964844,16.479932785034176,16.887279510498047,17.314121246337887,17.52680587768555,16.653886795043945,17.12395858764648,16.662939071655277,17.261741638183597,17.429073333740238,17.378202438354492,16.52562713623047,17.770187377929684,17.791080474853516,17.33965492248535,17.861751556396484,17.836973190307614,17.466588973999023,17.806127548217777,17.550395965576172,17.129440307617188,17.310764312744137,17.293521881103512,17.412395477294922,17.344345092773438,17.192529678344727,17.179767608642575,17.366043090820312,17.503332138061523,17.966419219970703,17.30027198791504,17.372783660888672,17.492881774902344,17.676074981689457,18.635627746582028,19.259828567504883,18.183181762695316,18.082683563232425,18.578392028808594,18.089820861816403,18.293289184570312,18.01316070556641,18.574628829956055,18.174577713012695,18.465665817260742,18.176822662353516,17.95596313476562,18.24279975891113,18.17376136779785,18.15278816223145,18.558179855346676,18.01451301574707,15.875217437744137,17.844532012939457,17.110616683959957,17.441766738891605,17.028541564941406,17.680097579956055,17.27649879455566,17.927309036254883,17.391935348510742,17.27228546142578,17.61762046813965,17.74128532409668,17.471393585205078,17.27664184570312,17.495159149169922,17.63384437561035,17.26975631713867,17.34095001220703,17.340234756469727,17.045320510864258,17.908958435058594,17.744054794311523,16.846591949462887,17.45859336853027,17.34315299987793,17.274143218994137,17.81193733215332,17.949119567871094,17.616544723510742,17.74581146240234,19.03665542602539,18.239925384521488,17.714448928833008,18.05553245544434,17.81401252746582
17,18.145874023437504,17.45446395874023,17.851068496704098,19.066680908203125,16.915952682495114,17.311769485473633,17.734107971191406,17.93996238708496,17.073820114135746,17.54940414428711,17.089832305908207,17.685226440429688,17.857746124267578,17.8090934753418,16.954999923706055,18.19851684570313,18.210727691650387,17.762508392333984,18.284051895141605,18.258609771728516,17.88616180419922,18.227254867553707,17.95785903930664,17.55375671386719,17.737625122070316,17.72069549560547,17.83551597595215,17.76657485961914,17.61929321289063,17.59590339660644,17.788515090942383,17.923624038696286,18.380500793457028,17.72361183166504,17.795499801635742,17.914648056030273,18.106613159179688,19.05059242248535,19.68695640563965,18.6087646484375,18.49304389953613,19.00202751159668,18.514862060546875,18.721239089965817,18.439937591552734,18.99224472045898,18.60470581054688,18.889873504638675,18.601713180541992,18.370243072509766,18.663303375244137,18.612581253051758,18.568864822387695,18.976675033569336,18.448434829711914,16.306226730346683,18.277309417724613,17.54483032226563,17.87054824829102,17.452178955078125,18.09822654724121,17.72035026550293,18.361034393310547,17.827163696289062,17.716695785522457,18.034421920776364,18.180809020996094,17.909082412719727,17.718589782714847,17.922031402587887,18.081254959106445,17.707019805908203,17.755451202392578,17.78331184387207,17.466930389404297,18.332420349121094,18.176942825317383,17.264162063598633,17.88858604431152,17.767549514770508,17.6998291015625,18.236351013183594,18.36682891845703,18.04418182373047,18.17377471923828,19.462451934814453,18.66242027282715,18.141441345214844,18.478879928588867,18.245824813842773
18,19.030336380004883,18.35561752319336,18.730144500732422,19.939502716064453,17.853853225708004,18.224763870239258,18.637821197509762,18.82634353637695,17.97653961181641,18.463417053222656,18.00885772705078,18.595287322998043,18.77806282043457,18.736560821533207,17.880826950073242,19.11789703369141,19.11147117614746,18.670114517211914,19.19268226623535,19.16581153869629,18.78893280029297,19.133363723754883,18.834575653076172,18.46673202514648,18.656064987182614,18.639816284179688,18.74591827392578,18.67505645751953,18.53753662109375,18.504402160644528,18.697513580322266,18.82793426513672,19.271446228027344,18.634475708007812,18.705028533935547,18.82213592529297,19.021728515625004,19.93353271484375,20.594800949096676,19.513648986816406,19.365516662597656,19.90346336364746,19.41929626464844,19.632186889648438,19.348630905151367,19.881570816040043,19.520877838134766,19.79339790344238,19.5068531036377,19.25315666198731,19.55936050415039,19.547178268432614,19.45535850524902,19.868221282958984,19.37509727478027,17.230232238769535,19.20368385314941,18.478563308715824,18.78843879699707,18.36033630371094,18.995281219482422,18.67255210876465,19.29163932800293,18.759786605834957,18.66947937011719,18.92575073242188,19.12374496459961,18.848052978515625,18.665714263916016,18.835548400878906,19.0399341583252,18.645368576049805,18.64264297485352,18.733915328979492,18.371891021728516,19.24043464660645,19.105134963989258,18.15909767150879,18.811477661132812,18.677936553955078,18.61280059814453,19.146930694580075,19.262428283691406,18.962932586669922,19.091323852539062,20.375684738159176,19.569562911987305,19.05723381042481,19.385772705078125,19.171669006347653
19,20.155677795410156,19.502779006958008,19.84639549255371,21.04702758789063,19.04494094848633,19.38467025756836,19.786203384399418,19.947742462158203,19.120384216308594,19.621692657470703,19.17771530151367,19.74919891357422,19.941736221313477,19.914619445800778,19.05994415283203,20.281383514404293,20.250930786132812,19.81831932067871,20.346761703491214,20.318080902099606,19.935565948486328,20.284246444702145,19.948116302490234,19.626333236694332,19.822607040405273,19.80722427368164,19.902252197265625,19.828950881958004,19.70382308959961,19.658319473266598,19.852064132690433,19.976524353027344,20.40306663513184,19.791397094726562,19.860252380371094,19.974760055541992,20.16237640380859,21.03584480285644,21.72633743286133,20.6421070098877,20.453464508056637,21.02893829345703,20.54852104187012,20.77015113830566,20.484231948852536,20.99324989318848,20.666471481323246,20.9231071472168,20.638914108276367,20.35813331604004,20.680553436279293,20.715652465820316,20.5643424987793,20.983339309692386,20.53837776184082,18.396310806274414,20.36949729919434,19.662097930908203,19.945960998535156,19.507793426513672,20.129878997802738,19.874534606933594,20.467657089233395,19.936243057250977,19.870775222778324,20.048376083374027,20.314214706420902,20.033813476562504,19.860153198242188,19.985736846923828,20.247179031372074,19.831031799316406,19.76085662841797,19.93438529968262,19.516475677490238,20.386901855468754,20.277153015136722,19.28929901123047,19.978181838989254,19.82786750793457,19.766630172729492,20.297931671142575,20.39320945739746,20.12671852111816,20.249904632568356,21.528951644897457,20.71692848205566,20.213819503784183,20.52926826477051,20.340557098388672
20,20.806491851806644,20.167119979858402,20.490774154663082,21.686504364013675,19.732646942138672,20.0549488067627,20.449251174926754,20.59321975708008,19.779396057128906,20.28902435302734,19.853591918945312,20.41465568542481,20.610851287841793,20.594509124755863,19.742050170898438,20.950939178466793,20.906404495239254,20.478858947753906,21.012989044189457,20.983261108398434,20.59749221801758,20.948621749877926,20.590946197509762,20.295742034912113,20.496026992797848,20.48114395141602,20.569778442382816,20.495071411132812,20.377098083496097,20.32444953918457,20.518562316894528,20.63958358764648,21.056324005126957,20.45926475524902,20.52713584899902,20.640150070190433,20.810062408447262,21.66264152526856,22.36882400512695,21.283140182495117,21.071437835693356,21.668918609619144,21.19063186645508,21.417533874511715,21.130493164062504,21.626039505004886,21.31874275207519,21.566297531127926,21.283607482910156,20.98776245117187,21.319303512573242,21.380868911743168,21.196010589599613,21.6184139251709,21.20319557189941,19.065404891967773,21.03645515441894,20.343479156494137,20.610574722290036,20.167598724365234,20.782619476318363,20.56374931335449,21.143148422241214,20.611137390136715,20.55880165100098,20.692483901977536,20.99693870544434,20.71422576904297,20.544872283935547,20.644542694091793,20.93757820129394,20.511770248413086,20.402278900146484,20.623010635375973,20.17446708679199,21.044864654541016,20.949876785278324,19.938682556152344,20.648323059082035,20.487937927246094,20.429750442504886,20.95924568176269,21.042234420776364,20.79662322998047,20.915004730224606,22.190820693969723,21.376211166381832,20.877691268920902,21.18485450744629,21.011373519897457
21,24.13815879821777,23.587589263916016,23.775178909301754,24.966049194335938,23.24756813049316,23.495183944702152,23.83647727966309,23.873649597167972,23.133066177368168,23.68008995056152,23.31277847290039,23.79772186279297,23.998067855834964,24.05773162841797,23.23674201965332,24.344486236572262,24.225709915161136,23.824466705322262,24.41272926330566,24.37765502929687,23.975296020507812,24.338928222656254,23.87127304077148,23.71173858642578,23.932474136352543,23.920139312744137,23.97615242004395,23.89425659179687,23.81279563903809,23.723699569702145,23.919681549072262,24.023151397705078,24.389902114868168,23.86737251281738,23.930233001708988,24.035604476928714,23.997482299804684,24.756713867187504,25.530523300170895,24.44063758850098,24.114784240722653,24.82792663574219,24.360054016113285,24.616048812866214,24.325826644897464,24.756219863891605,24.547103881835934,24.749256134033207,24.47582817077637,24.109260559082028,24.48474884033203,24.672391891479496,24.325073242187504,24.76339721679687,24.529432296752926,22.43595886230469,24.36488151550293,23.78984069824219,23.976169586181644,23.5170841217041,24.090660095214847,24.015443801879886,24.545646667480472,24.008068084716793,23.995380401611328,23.95395278930664,24.414825439453125,24.131177902221676,23.978698730468754,23.95015335083008,24.368724822998047,23.933336257934567,23.634653091430664,24.06890678405762,23.494224548339844,24.348976135253903,24.330312728881832,23.22154808044434,24.016302108764652,23.803289413452152,23.776819229125973,24.290840148925778,24.304515838623043,24.1833667755127,24.26037216186523,25.513389587402347,24.6926155090332,24.21311378479004,24.472927093505856,24.381418228149414
22,24.79259490966797,24.26400756835938,24.41854667663574,25.614610671997074,23.938240051269528,24.175394058227543,24.50197601318359,24.51519393920898,23.78944587707519,24.341932296752933,23.990020751953125,24.458213806152347,24.65688896179199,24.73433685302734,23.922853469848633,25.004940032958984,24.87109756469727,24.475181579589847,25.078958511352536,25.04283714294434,24.637226104736325,25.003305435180668,24.51409530639648,24.38115119934082,24.606822967529293,24.594055175781254,24.643676757812504,24.560375213623047,24.4860668182373,24.38983345031738,24.586370468139652,24.686210632324222,25.043161392211918,24.53524208068848,24.59711837768555,24.70099258422852,24.599952697753906,25.34332084655762,26.128110885620117,25.037948608398434,24.69039154052734,25.426744461059567,24.960811614990238,25.222887039184567,24.932493209838864,25.350793838500973,25.160648345947262,25.354085922241214,25.0827693939209,24.703491210937504,25.087091445922848,25.297769546508786,24.92025947570801,25.361427307128903,25.169908523559567,23.088760375976562,25.001852035522457,24.457651138305668,24.632513046264645,24.171602249145504,24.734195709228512,24.67761993408203,25.20258712768555,24.664848327636722,24.653070449829105,24.590978622436523,25.069547653198246,24.78895950317383,24.639053344726562,24.58751678466797,25.021211624145504,24.592065811157227,24.26081657409668,24.727764129638672,24.136135101318356,24.984193801879886,24.980722427368168,23.85901832580566,24.66367149353027,24.440986633300778,24.424501419067386,24.93366241455078,24.932809829711918,24.83857917785645,24.90513229370117,26.15189933776855,25.330839157104492,24.854986190795895,25.10500335693359,25.029966354370114
23,25.302156448364254,24.791362762451175,24.919179916381832,26.121152877807614,24.476207733154293,24.706474304199222,25.020372390747067,25.014184951782223,24.300157546997067,24.856281280517578,24.51572799682617,24.971582412719723,25.168416976928714,25.260211944580075,24.456657409667965,25.517688751220707,25.372014999389652,24.9802303314209,25.597303390502933,25.560365676879886,25.152225494384766,25.52021217346191,25.014236450195316,24.901977539062504,25.131679534912113,25.11838531494141,25.16303443908691,25.078636169433597,25.009895324707035,24.908105850219723,25.105459213256832,25.20211601257324,25.551416397094723,25.054862976074222,25.115976333618164,25.218683242797855,25.063865661621097,25.79540634155273,26.588266372680668,25.49799728393555,25.133693695068363,25.88820648193359,25.423763275146488,25.69064331054687,25.400201797485348,25.809244155883786,25.633798599243168,25.820482254028324,25.550870895385742,25.16195487976074,25.551763534545902,25.779994964599606,25.379354476928707,25.82268142700195,25.66582870483398,23.595056533813477,25.493848800659183,24.975128173828125,25.14256477355957,24.680517196655277,25.233575820922848,25.18935012817383,25.711160659790043,25.17380905151367,25.161058425903317,25.08650398254395,25.57511138916016,25.297855377197262,25.14979553222656,25.08113479614258,25.5241527557373,25.101566314697266,24.746408462524414,25.236026763916012,24.6333179473877,25.4752254486084,25.483602523803707,24.353582382202145,25.163919448852536,24.934093475341793,24.92624092102051,25.43111610412598,25.418880462646488,25.345846176147464,25.40400695800781,26.64542961120606,25.824270248413086,25.351404190063473,25.59377670288086,25.531539916992188
24,25.909667968750004,25.420822143554684,25.515665054321286,26.727012634277337,25.117790222167965,25.34142112731934,25.63866233825684,25.608531951904293,24.90863990783691,25.46830368041992,25.140068054199215,25.581684112548828,25.77658271789551,25.885532379150394,25.09249114990234,26.12654685974121,25.967296600341793,25.58044242858887,26.21474456787109,26.176839828491214,25.765682220458988,26.135940551757812,25.609989166259766,25.52237129211426,25.756874084472656,25.74295806884766,25.781681060791012,25.695976257324215,25.633865356445316,25.525455474853516,25.72378730773926,25.81687736511231,26.156841278076175,25.673824310302738,25.734029769897464,25.835350036621097,25.611036300659183,26.329078674316406,27.131002426147464,26.040731430053714,25.65664291381836,26.43288993835449,25.970186233520504,26.242872238159183,25.95247650146484,26.350650787353516,26.192632675170902,26.371330261230465,26.10382270812988,25.703697204589844,26.100772857666012,26.349508285522457,25.921730041503903,26.3675594329834,26.253767013549805,24.196300506591797,26.075735092163086,25.58892440795898,25.749317169189457,25.28625679016113,25.826726913452152,25.794832229614254,26.313861846923825,25.777645111083984,25.76185989379883,25.676649093627933,26.172777175903324,25.900659561157227,25.754611968994144,25.666484832763672,26.117832183837887,25.704847335815433,25.323003768920895,25.836238861083984,25.22285652160644,26.05628395080566,26.07879447937012,24.94098281860352,25.755626678466793,25.517871856689457,25.521240234375,26.020397186279293,25.99456787109375,25.94693756103516,25.994934082031246,27.229442596435547,26.40824508666992,25.9391918182373,26.172445297241214,26.12542152404785
25,26.71325492858887,26.254892349243164,26.303842544555668,27.530363082885746,25.966527938842777,26.18448448181152,26.45681762695312,26.39385604858398,25.712833404541016,26.275571823120114,25.961555480957028,26.380695343017575,26.578132629394528,26.704650878906257,25.92479515075684,26.922761917114254,26.75125694274903,26.371032714843746,27.030378341674812,26.99119186401368,26.576053619384762,26.949308395385746,26.39697647094727,26.34190559387207,26.582748413085934,26.568008422851566,26.598903656005856,26.511478424072266,26.45812797546387,26.340974807739254,26.54059219360352,26.628967285156254,26.956602096557624,26.491462707519528,26.550464630126953,26.649951934814453,26.324956893920902,27.026081085205078,27.83912849426269,26.74902725219727,26.33906936645508,27.144189834594734,26.683736801147468,26.964214324951175,26.67404747009278,27.058130264282234,26.92300987243652,27.09121131896972,26.826602935791012,26.41211891174316,26.818603515624993,27.093753814697266,26.63078880310059,27.07982063293457,27.025577545166012,24.987352371215824,26.837259292602546,26.39491081237793,26.54909515380859,26.08530044555664,26.60698890686035,26.587671279907223,27.104436874389645,26.571044921875,26.548236846923825,26.45589828491211,26.954381942749027,26.69110870361329,26.54737854003906,26.435249328613285,26.8930721282959,26.495418548583984,26.081535339355465,26.619977951049805,25.99687194824219,26.817106246948235,26.858257293701165,25.71380805969238,26.529840469360348,26.282808303833004,26.30241966247559,26.792997360229485,26.749324798583984,26.735141754150394,26.769702911376957,27.994153976440433,27.172988891601555,26.709526062011722,26.93076705932618,26.90368843078613
26,27.12986755371094,26.68802070617676,26.71198654174805,27.94610404968261,26.406444549560543,26.62308692932129,26.88054466247558,26.800640106201175,26.129463195800785,26.69194412231445,26.38545608520508,26.790460586547844,26.992343902587884,27.12233352661133,26.348882675170902,27.3293399810791,27.15601921081543,26.779361724853523,27.452676773071293,27.412822723388675,26.995628356933597,27.370439529418952,26.80443954467773,26.766223907470703,27.01035308837891,26.995185852050774,27.022026062011722,26.93370819091797,26.884891510009762,26.76321220397949,26.96349906921387,27.04943275451661,27.370681762695312,26.91480255126954,26.973184585571282,27.071722030639652,26.690673828125,27.38345527648925,28.20188903808593,27.111949920654297,26.68871307373046,27.50885009765625,27.049537658691413,27.334093093872063,27.044109344482415,27.421020507812493,27.297691345214837,27.460494995117195,27.197437286376953,26.775714874267575,27.186981201171882,27.47552108764648,26.99463272094726,27.445272445678704,27.422863006591804,25.395423889160153,27.22824859619141,26.809827804565426,26.962175369262695,26.49829864501953,27.0092945098877,26.99493598937988,27.51106452941894,26.979778289794925,26.952072143554695,26.859088897705085,27.355382919311527,27.097644805908203,26.954948425292965,26.831211090087884,27.290452957153313,26.901750564575195,26.47280311584473,27.021509170532234,26.395387649536133,27.207864761352532,27.258619308471673,26.112417221069332,26.92718124389649,26.675985336303714,26.704572677612298,27.190237045288086,27.13744735717774,27.140386581420902,27.16809844970704,28.3869400024414,27.565795898437496,27.105539321899418,27.320585250854492,27.303737640380852
27,27.67592620849609,27.257139205932614,27.246953964233395,28.488403320312507,26.983051300048828,27.199317932128903,27.43509101867676,27.33390617370606,26.674413681030273,27.23363304138183,26.93939590454101,27.323066711425778,27.53234481811524,27.662136077880856,26.897352218627933,27.856229782104485,27.684902191162102,27.31343841552735,28.006086349487305,27.965364456176758,27.54546737670899,27.92231369018555,27.338413238525384,27.322278976440437,27.570711135864265,27.554985046386726,27.576515197753903,27.487030029296875,27.444158554077156,27.31654167175293,27.51770210266113,27.600440979003906,27.91331863403321,27.469572067260735,27.527141571044922,27.62443351745606,27.16596221923829,27.84820747375488,28.673324584960938,27.583675384521484,27.14315414428711,27.983020782470696,27.52518272399903,27.815139770507816,27.525468826293952,27.893093109130863,27.785160064697262,27.940910339355472,27.67994308471679,27.24893760681152,27.666379928588864,27.972160339355476,27.46808624267579,27.92078590393067,27.9409122467041,25.928497314453125,27.737113952636715,27.350872039794925,27.502164840698242,27.038501739501946,27.534509658813484,27.52518653869629,28.04094696044921,27.51312065124512,27.477798461914062,27.386980056762695,27.876949310302734,27.62746620178223,27.485935211181637,27.347866058349616,27.807092666625977,27.430973052978516,26.983957290649414,27.54314422607422,26.915199279785153,27.716537475585945,27.779808044433594,26.633035659790036,27.44405555725098,27.188171386718743,27.229030609130863,27.707754135131843,27.643228530883796,27.668243408203132,27.68721389770508,28.89830017089843,28.07716560363769,27.621465682983406,27.82844734191894,27.824876785278324
